2009-10101,735665.0
2009-1010111,9697.36
2009-1010119,95397.6
2009-10102,550073.0
2009-1010210,65256.6
2009-1010290,118101.0
2009-10103,8194340.0
2009-1010310,27670.7
2009-1010391,388156.0
2009-1010392,754792.0
2009-10104,108225.0
2009-1010410,34900.7
2009-1010420,1174.25
2009-10105,3632830.0
2009-1010511,138851.0
2009-1010519,3903.3
2009-1010591,34364.8
2009-1010599,65069.9
2009-10106,103133.0
2009-1010600,103133.0
2009-10201,14529300.0
2009-1020110,351617.0
2009-1020120,639057.0
2009-1020130,1084940.0
2009-10202,2291290.0
2009-1020210,5370.29
2009-1020220,34581.3
2009-1020230,287376.0
2009-10203,118994000.0
2009-1020311,318440.0
2009-1020312,670241.0
2009-1020319,528812.0
2009-1020321,8839.24
2009-1020322,24295.0
2009-1020329,338157.0
2009-10204,34143600.0
2009-1020410,14248.4
2009-1020421,6229.75
2009-1020422,11035.9
2009-1020423,7343.72
2009-1020430,738.904
2009-1020441,433.978
2009-1020442,12353.1
2009-1020443,12377.0
2009-1020450,2056.5
2009-10205,18404.2
2009-1020500,18404.2
2009-10206,163885000.0
2009-1020610,113924.0
2009-1020621,2452.98
2009-1020622,4996.68
2009-1020629,22906.1
2009-1020630,24075.1
2009-1020641,5655.02
2009-1020649,143315.0
2009-1020680,1858.5
2009-1020690,1530.27
2009-10207,1887920000.0
2009-1020710,88815.2
2009-1020721,60503.1
2009-1020722,7484.19
2009-1020723,21828.5
2009-1020731,6820.13
2009-1020739,731785.0
2009-1020741,843797.0
2009-1020742,71671.7
2009-1020743,12763.8
2009-10208,293396.0
2009-1020810,8576.33
2009-1020820,144.994
2009-1020890,33192.4
2009-10209,47895.1
2009-1020900,47895.1
2009-10210,26877000.0
2009-1021011,6702.47
2009-1021012,16619.7
2009-1021019,478620.0
2009-1021020,15806.9
2009-1021090,68599.8
2009-10301,1033840.0
2009-1030110,13270.6
2009-1030191,357.734
2009-1030192,17057.0
2009-1030193,5.85939
2009-1030199,2658.53
2009-10302,720484000000.0
2009-1030211,2114.72
2009-1030212,44885.8
2009-1030219,4927.81
2009-1030221,980.956
2009-1030222,6681.42
2009-1030223,119026.0
2009-1030229,32716.0
2009-1030231,1269.02
2009-1030232,7015.04
2009-1030233,30.8024
2009-1030239,1676.16
2009-1030240,1689.12
2009-1030250,15220.1
2009-1030261,195.118
2009-1030262,394.036
2009-1030263,334.793
2009-1030264,2402.83
2009-1030265,1904.56
2009-1030266,3208.86
2009-1030269,96609.6
2009-1030270,272.043
2009-10303,10421000000000.0
2009-1030310,2621.82
2009-1030321,968.749
2009-1030322,10355.1
2009-1030329,983.514
2009-1030331,1299.58
2009-1030332,7933.86
2009-1030333,41164.6
2009-1030339,13724.5
2009-1030341,603.892
2009-1030342,16681.4
2009-1030343,11963.1
2009-1030349,2761.76
2009-1030350,62137.1
2009-1030360,72567.1
2009-1030371,70620.1
2009-1030372,11720.6
2009-1030373,6142.0
2009-1030374,78581.7
2009-1030375,144.375
2009-1030376,5367.01
2009-1030377,2483.46
2009-1030378,1466.77
2009-1030379,194559.0
2009-1030380,4291.23
2009-10304,3961820.0
2009-1030410,230353.0
2009-1030420,316040.0
2009-1030490,19580.9
2009-10305,871410000.0
2009-1030510,375.69
2009-1030520,5642.35
2009-1030530,21492.2
2009-1030541,46347.1
2009-1030542,2727.53
2009-1030549,24084.3
2009-1030551,5645.37
2009-1030559,2446.01
2009-1030561,7438.57
2009-1030562,93472.2
2009-1030563,16.9284
2009-1030569,3110.04
2009-10306,309206000.0
2009-1030611,1531.75
2009-1030612,2632.93
2009-1030613,137248.0
2009-1030614,5137.11
2009-1030619,30442.9
2009-1030621,273.859
2009-1030622,12965.9
2009-1030623,100744.0
2009-1030624,2516.13
2009-1030629,8760.81
2009-10307,934224000.0
2009-1030710,12295.1
2009-1030721,12588.4
2009-1030729,9638.35
2009-1030731,145635.0
2009-1030739,8937.22
2009-1030741,5353.51
2009-1030749,8250.55
2009-1030751,237.675
2009-1030759,2270.4
2009-1030760,269.311
2009-1030791,10813.5
2009-1030799,11848.6
2009-10401,3472930.0
2009-1040110,25059.7
2009-1040120,216350.0
2009-1040130,254723.0
2009-10402,45608900.0
2009-1040210,249877.0
2009-1040221,677760.0
2009-1040229,47730.4
2009-1040291,400908.0
2009-1040299,94974.7
2009-10403,226846.0
2009-1040310,17545.0
2009-1040390,58070.3
2009-10404,835408.0
2009-1040410,216208.0
2009-1040490,62261.3
2009-10405,591549.0
2009-1040500,591549.0
2009-10406,91454100.0
2009-1040610,61074.9
2009-1040620,113983.0
2009-1040630,62759.4
2009-1040640,7695.8
2009-1040690,2704620.0
2009-10407,865588.0
2009-1040700,865588.0
2009-10408,3730850.0
2009-1040811,11505.9
2009-1040819,99553.6
2009-1040891,24326.9
2009-1040899,113337.0
2009-10409,6894.87
