2010-10101,1158340.0
2010-1010111,27318.6
2010-1010119,138158.0
2010-10102,671523.0
2010-1010210,95802.2
2010-1010290,128039.0
2010-10103,7916370.0
2010-1010310,41395.9
2010-1010391,329920.0
2010-1010392,759593.0
2010-10104,107213.0
2010-1010410,35453.8
2010-1010420,283.839
2010-10105,7088790.0
2010-1010511,164700.0
2010-1010519,5142.39
2010-1010591,250485.0
2010-1010599,52257.9
2010-10106,111743.0
2010-1010600,111743.0
2010-10201,14263500.0
2010-1020110,347251.0
2010-1020120,606774.0
2010-1020130,1083620.0
2010-10202,2897440.0
2010-1020210,6717.8
2010-1020220,40307.1
2010-1020230,366895.0
2010-10203,111533000.0
2010-1020311,210724.0
2010-1020312,673285.0
2010-1020319,509601.0
2010-1020321,6194.47
2010-1020322,17744.6
2010-1020329,352822.0
2010-10204,44107500.0
2010-1020410,17007.2
2010-1020421,6741.94
2010-1020422,12190.8
2010-1020423,6016.54
2010-1020430,1053.89
2010-1020441,485.971
2010-1020442,20857.3
2010-1020443,19924.5
2010-1020450,2037.91
2010-10205,16838.6
2010-1020500,16838.6
2010-10206,156502000.0
2010-1020610,101418.0
2010-1020621,2539.59
2010-1020622,5898.71
2010-1020629,23833.8
2010-1020630,20833.9
2010-1020641,4399.8
2010-1020649,143473.0
2010-1020680,2352.24
2010-1020690,1516.41
2010-10207,1867260000.0
2010-1020710,69937.2
2010-1020721,49726.1
2010-1020722,1364.28
2010-1020723,20603.1
2010-1020731,8618.72
2010-1020739,800903.0
2010-1020741,796520.0
2010-1020742,67549.8
2010-1020743,10059.8
2010-10208,305109.0
2010-1020810,8679.48
2010-1020890,34907.4
2010-10209,48649.2
2010-1020900,48649.2
2010-10210,26400300.0
2010-1021011,7458.36
2010-1021012,24667.2
2010-1021019,425295.0
2010-1021020,12252.9
2010-1021090,64602.0
2010-10301,857297.0
2010-1030110,14062.4
2010-1030191,86.7724
2010-1030192,10893.7
2010-1030193,24.7041
2010-1030199,2587.15
2010-10302,667866000000.0
2010-1030211,2921.74
2010-1030212,24981.8
2010-1030219,4081.06
2010-1030221,1418.9
2010-1030222,7184.77
2010-1030223,106515.0
2010-1030229,33548.1
2010-1030231,700.497
2010-1030232,5431.44
2010-1030233,28.455
2010-1030239,1903.16
2010-1030240,1327.87
2010-1030250,16027.1
2010-1030261,142.908
2010-1030262,532.787
2010-1030263,1477.53
2010-1030264,3984.85
2010-1030265,2302.93
2010-1030266,786.411
2010-1030269,102660.0
2010-1030270,506.254
2010-10303,11085400000000.0
2010-1030310,1620.66
2010-1030321,841.019
2010-1030322,13911.6
2010-1030329,1202.45
2010-1030331,2773.23
2010-1030332,12649.0
2010-1030333,49258.1
2010-1030339,12952.1
2010-1030341,247.761
2010-1030342,12523.7
2010-1030343,16477.2
2010-1030349,4370.95
2010-1030350,61943.0
2010-1030360,61226.4
2010-1030371,57077.9
2010-1030372,14168.1
2010-1030373,11575.7
2010-1030374,110877.0
2010-1030375,198.776
2010-1030376,4332.47
2010-1030377,3710.87
2010-1030378,1997.11
2010-1030379,201772.0
2010-1030380,3034.77
2010-10304,4088980.0
2010-1030410,239107.0
2010-1030420,324618.0
2010-1030490,20415.5
2010-10305,945993000.0
2010-1030510,6161.88
2010-1030520,6290.85
2010-1030530,40370.0
2010-1030541,43793.8
2010-1030542,2519.58
2010-1030549,35213.7
2010-1030551,4012.19
2010-1030559,2299.99
2010-1030561,7219.79
2010-1030562,81064.4
2010-1030563,3.8269
2010-1030569,2062.4
2010-10306,330129000.0
2010-1030611,1044.8
2010-1030612,4274.48
2010-1030613,151472.0
2010-1030614,6936.03
2010-1030619,32471.5
2010-1030621,650.245
2010-1030622,13423.4
2010-1030623,98782.2
2010-1030624,2499.54
2010-1030629,11152.9
2010-10307,922624000.0
2010-1030710,14708.6
2010-1030721,13849.3
2010-1030729,9739.7
2010-1030731,131662.0
2010-1030739,7557.15
2010-1030741,6859.81
2010-1030749,12589.2
2010-1030751,192.099
2010-1030759,1977.8
2010-1030760,304.996
2010-1030791,9088.25
2010-1030799,16775.9
2010-10401,4095670.0
2010-1040110,17279.2
2010-1040120,217937.0
2010-1040130,349880.0
2010-10402,53923700.0
2010-1040210,353219.0
2010-1040221,796867.0
2010-1040229,80111.5
2010-1040291,399824.0
2010-1040299,109451.0
2010-10403,339813.0
2010-1040310,28734.8
2010-1040390,84536.2
2010-10404,1105780.0
2010-1040410,280624.0
2010-1040490,87970.2
2010-10405,846164.0
2010-1040500,846164.0
2010-10406,97174400.0
2010-1040610,66013.6
2010-1040620,141599.0
2010-1040630,71496.2
2010-1040640,8201.89
2010-1040690,2847350.0
2010-10407,874192.0
2010-1040700,874192.0
2010-10408,3800880.0
2010-1040811,12839.3
2010-1040819,83164.3
2010-1040891,22191.5
2010-1040899,135197.0
2010-10409,4414.76
2010-1040900,4414.76
2010-10410,170526.0
2010-1041000,1217.48
2010-104701,25196.2
2010-10470100,25196.2
2010-104702,27580.2
2010-10470200,27580.2
2010-104703,3757950.0
2010-10470311,1788.98
2010-10470319,827.81
2010-10470321,97342.2
2010-10470329,150571.0
2010-104704,99244.6
2010-10470421,88.6523
2010-10470429,6527.66
2010-104705,9148.44
2010-10470500,9148.44
2010-104706,232247.0
2010-10470610,1160.34
2010-10470691,562.79
2010-10470692,10480.7
2010-10470693,3279.26
2010-104707,13185000.0
2010-10470710,408503.0
2010-10470720,68487.4
2010-10470730,197964.0
2010-10470790,204045.0
2010-104801,145941.0
2010-10480100,145941.0
2010-104802,102251000.0
2010-10480210,3920.0
2010-10480220,13104.6
2010-10480240,5236.43
2010-10480251,8437.23
2010-10480252,273085.0
2010-10480253,27975.2
2010-10480260,69226.8
2010-104803,40178.8
2010-10480300,40178.8
2010-104804,617297000.0
2010-10480411,55387.1
2010-10480419,6529.35
2010-10480421,3569.55
2010-10480429,1029.44
2010-10480431,52195.7
2010-10480439,28833.8
2010-10480441,536.189
2010-10480442,524.454
2010-10480449,153.677
2010-10480451,445.555
2010-10480452,50.5653
2010-10480459,1488.37
2010-104805,813149000.0
2010-10480510,9635.51
2010-10480529,135439.0
2010-10480530,9055.74
2010-10480540,5443.67
2010-10480550,826.893
2010-10480560,113091.0
2010-10480570,87034.0
2010-10480580,36714.1
2010-104806,144474.0
