",,10470329,eufin,Import",2011.0
",,15730820,eugbr,Import",2010.0
",,15730820,eunld,Export",2010.0
",,15740319,aschn,Import",2012.0
",,15740319,eunld,Export",2012.0
",,15750220,eufin,Import",2011.0
",,15760410,afmoz,Import",2012.0
",,15760410,eunld,Export",2012.0
",,16840120,eugbr,Import",2010.0
",,16841122,aftza,Import",2011.0
",,16841191,aschn,Import",2010.0
",,16841381,asare,Import",2010.0
",,16841950,sabol,Import",2013.0
",,16843049,napan,Import",2012.0
",,16850230,asisr,Import",2013.0
",,16854129,aschn,Import",2013.0
",,17890120,eupol,Import",2012.0
",,17890391,eugib,Import",2010.0
",,17890399,nacym,Import",2011.0
",,17890510,afzaf,Import",2010.0
",,17890520,afnga,Import",2013.0
",,17890590,asind,Import",2012.0
",,18901020,askor,Import",2010.0
",,4240399,eufra,Import",2013.0
",,5270740,eudeu,Import",2011.0
",,5270799,sabra,Import",2010.0
",,5271129,eudeu,Import",2010.0
",,5271129,eunld,Export",2010.0
",,6290260,eunld,Export",2011.0
",,6291890,euirl,Import",2013.0
",,7400122,eublx,Import",2011.0
",,7400129,eublx,Import",2010.0
