2013-afago~Import,462809.0
2013-afbdi~Import,28119.8
2013-afben~Import,123377.0
2013-afbfa~Import,289945.0
2013-afcaf~Import,82163.3
2013-afciv~Import,247666.0
2013-afcmr~Import,136862.0
2013-afcod~Import,153917.0
2013-afcog~Import,228032.0
2013-afcom~Import,12198.4
2013-afcpv~Import,148293.0
2013-afdji~Import,36388.7
2013-afdza~Import,1530120.0
2013-afegy~Import,1487130.0
2013-aferi~Import,5384.95
2013-afeth~Import,225678.0
2013-afgab~Import,249929.0
2013-afgha~Import,664049.0
2013-afgin~Import,768935.0
2013-afgmb~Import,35970.4
2013-afgnb~Import,10300.9
2013-afgnq~Import,64747.2
2013-afken~Import,342966.0
2013-aflbr~Import,42777.5
2013-aflby~Import,618731.0
2013-afmar~Import,814318.0
2013-afmdg~Import,13763.5
2013-afmli~Import,72548.2
2013-afmoz~Import,46451.1
2013-afmrt~Import,474744.0
2013-afmus~Import,48106.7
2013-afmwi~Import,80758.9
2013-afner~Import,36698.0
2013-afnga~Import,3469890.0
2013-afrwa~Import,50512.8
2013-afsdn~Import,109706.0
2013-afsen~Import,624090.0
2013-afshn~Import,9039.9
2013-afsle~Import,55888.4
2013-afsom~Import,5697.1
2013-afssd~Import,9674.85
2013-afstp~Import,952.833
2013-afsyc~Import,22210.4
2013-aftcd~Import,27701.5
2013-aftgo~Import,874689.0
2013-aftun~Import,304659.0
2013-aftza~Import,155854.0
2013-afuga~Import,116707.0
2013-afzaf~Import,1735290.0
2013-afzmb~Import,71034.1
2013-afzwe~Import,39582.8
2013-anatf~Import,2268.91
2013-asafg~Import,93689.7
2013-asare~Import,2996700.0
2013-asarm~Import,48693.9
2013-asaze~Import,256543.0
2013-asbgd~Import,200838.0
2013-asbhr~Import,140313.0
2013-asbrn~Import,58906.0
2013-asbtn~Import,511.301
2013-ascck~Import,264.245
2013-aschn~Import,10268500.0
2013-ascxr~Import,14.873
2013-ascyp~Import,428117.0
2013-asgeo~Import,122678.0
2013-ashkg~Import,3194000.0
2013-asidn~Import,1091620.0
2013-asind~Import,2062650.0
2013-asiot~Import,65.982
2013-asirn~Import,339966.0
2013-asirq~Import,447496.0
2013-asisr~Import,2699680.0
2013-asjor~Import,291293.0
2013-asjpn~Import,3207970.0
2013-askaz~Import,432103.0
2013-askgz~Import,58537.0
2013-askhm~Import,21314.2
2013-askor~Import,4452360.0
2013-askwt~Import,507424.0
2013-aslao~Import,6253.3
2013-aslbn~Import,347380.0
2013-aslka~Import,96771.8
2013-asmac~Import,32754.5
2013-asmdv~Import,15776.1
2013-asmmr~Import,11996.0
2013-asmng~Import,31730.5
2013-asmys~Import,1515370.0
2013-asnpl~Import,18600.8
2013-asomn~Import,530536.0
2013-aspak~Import,342794.0
2013-asphl~Import,399415.0
2013-asprk~Import,1457.05
2013-aspse~Import,22239.2
2013-asqat~Import,472899.0
2013-assau~Import,2587640.0
2013-assgp~Import,5111130.0
2013-assyr~Import,55976.9
2013-astha~Import,1172600.0
2013-astjk~Import,9729.46
2013-astkm~Import,78490.0
2013-astls~Import,713.63
2013-astur~Import,3762330.0
2013-asuzb~Import,81715.5
2013-asvnm~Import,773046.0
2013-asxxb~Import,4751120.0
2013-asyem~Import,120194.0
2013-eualb~Import,39337.2
2013-euand~Import,16211.3
2013-euaut~Import,4879100.0
2013-eubgr~Import,894948.0
2013-eubih~Import,115849.0
2013-eublr~Import,511857.0
2013-eublx~Import,93456100.0
2013-euche~Import,6332880.0
2013-eucze~Import,5102360.0
2013-eudeu~Import,115857000.0
2013-eudnk~Import,7222160.0
2013-euesp~Import,13189800.0
