010111-five_year_trend$25282.08,0.716449
010111-long_trend$25282.08,0.716449
010111-one_year_trend$126054.8,-0.134359
010119-five_year_trend$120382.8,0.211956
010119-long_trend$120382.8,0.211956
010119-one_year_trend$250678.0,0.021788
010119-three_year_trend$223998.666667,-0.29631
010210-one_year_trend$192946.4,0.083817
010210-three_year_trend$185322.666667,-0.329575
010290-five_year_trend$460834.8,0.056822
010290-long_trend$460834.8,0.056822
010290-one_year_trend$908552.0,-0.107119
010290-three_year_trend$629200.0,-0.142416
010310-five_year_trend$35873.16,0.708784
010310-long_trend$35873.16,0.708784
010310-one_year_trend$47754.6,0.840222
010310-three_year_trend$59895.6,0.347381
010391-five_year_trend$506850.0,0.257891
010391-long_trend$506850.0,0.257891
010391-one_year_trend$1069868.0,0.006033
010391-three_year_trend$482890.666667,0.367471
010392-five_year_trend$1047946.8,0.037393
010392-long_trend$1047946.8,0.037393
010392-one_year_trend$2236860.0,-0.206253
010392-three_year_trend$1345986.66667,-0.099285
010410-five_year_trend$46878.72,-0.163016
010410-long_trend$46878.72,-0.163016
010410-one_year_trend$71908.6,-0.085598
010410-three_year_trend$51815.3333333,-0.161883
010511-five_year_trend$278472.0,0.26473
010511-long_trend$278472.0,0.26473
010511-three_year_trend$431518.666667,-0.051201
010591-five_year_trend$427714.8,0.640266
010591-long_trend$427714.8,0.640266
010591-one_year_trend$1750330.0,-0.066144
010591-three_year_trend$1101833.33333,-0.008608
010599-one_year_trend$149546.8,-0.138055
010599-three_year_trend$98312.0,-0.122383
010600-five_year_trend$162760.8,0.404936
010600-long_trend$162760.8,0.404936
010600-one_year_trend$419988.0,-0.01295
010600-three_year_trend$239398.666667,0.143612
020110-five_year_trend$847882.8,0.04924
020110-long_trend$847882.8,0.04924
020110-one_year_trend$1723752.0,-0.142481
020110-three_year_trend$1280716.0,-0.242707
020120-five_year_trend$1193713.2,0.045768
020120-long_trend$1193713.2,0.045768
020120-one_year_trend$2125300.0,-0.019211
020120-three_year_trend$1518613.33333,-0.089553
020130-five_year_trend$1984584.0,0.317696
020130-long_trend$1984584.0,0.317696
020130-one_year_trend$4299880.0,0.056275
020130-three_year_trend$2693920.0,0.120441
020210-five_year_trend$20991.48,0.563548
020210-long_trend$20991.48,0.563548
020210-one_year_trend$51054.0,0.157437
020210-three_year_trend$25678.9333333,0.464255
020220-five_year_trend$47178.72,0.343424
020220-long_trend$47178.72,0.343424
020220-one_year_trend$95397.8,0.14574
020220-three_year_trend$59652.2666667,0.216038
020230-five_year_trend$630414.0,-0.080483
020230-long_trend$630414.0,-0.080483
020230-three_year_trend$868674.666667,-0.31637
020311-five_year_trend$443212.8,-0.20573
020311-long_trend$443212.8,-0.20573
020311-one_year_trend$652668.0,-0.080111
020311-three_year_trend$497430.666667,-0.212206
020312-five_year_trend$862921.2,0.118146
020312-long_trend$862921.2,0.118146
020312-one_year_trend$1566808.0,0.030952
020312-three_year_trend$1012146.66667,0.063441
020319-five_year_trend$1131382.8,0.13144
020319-long_trend$1131382.8,0.13144
020319-one_year_trend$2211980.0,-0.027675
020319-three_year_trend$1351226.66667,0.059409
020321-one_year_trend$10559.44,0.681473
020321-three_year_trend$18103.8666667,-0.311276
020322-five_year_trend$48217.92,0.215865
020322-long_trend$48217.92,0.215865
020322-three_year_trend$73274.5333333,-0.08274
020329-five_year_trend$517472.4,0.424104
020329-long_trend$517472.4,0.424104
020329-one_year_trend$1442316.0,-0.060594
020329-three_year_trend$764974.666667,0.160283
020410-five_year_trend$26651.64,0.536063
020410-long_trend$26651.64,0.536063
020410-three_year_trend$43566.8,0.180239
020422-five_year_trend$25688.04,0.811261
020422-long_trend$25688.04,0.811261
020422-three_year_trend$69251.3333333,0.091933
020423-five_year_trend$20574.0,1.1931
020423-long_trend$20574.0,1.1931
020423-one_year_trend$99520.2,0.225148
020423-three_year_trend$56024.9333333,0.42235
020442-five_year_trend$51544.08,0.527536
020442-long_trend$51544.08,0.527536
020442-three_year_trend$141825.333333,-0.24026
020443-five_year_trend$53417.4,0.582618
020443-long_trend$53417.4,0.582618
020443-one_year_trend$166242.8,0.107953
020443-three_year_trend$164005.333333,-0.314031
020500-five_year_trend$77935.68,-0.184169
020500-long_trend$77935.68,-0.184169
020500-three_year_trend$83946.9333333,-0.152581
020610-one_year_trend$226960.0,0.099409
020610-three_year_trend$149553.333333,0.116459
020629-five_year_trend$32947.08,0.763085
020629-long_trend$32947.08,0.763085
020629-three_year_trend$53291.8666667,0.409571
020630-five_year_trend$82856.28,0.361788
020630-long_trend$82856.28,0.361788
020630-one_year_trend$218410.0,-0.065499
020630-three_year_trend$124689.2,0.084956
020641-one_year_trend$26364.0,-0.346892
020649-five_year_trend$193795.2,0.674934
020649-long_trend$193795.2,0.674934
020649-one_year_trend$543590.0,0.172616
020649-three_year_trend$338153.333333,0.250304
020710-five_year_trend$123999.6,0.475251
020710-long_trend$123999.6,0.475251
020710-one_year_trend$263268.0,0.206585
020710-three_year_trend$161904.0,0.294883
020721-five_year_trend$100988.04,0.568377
020721-long_trend$100988.04,0.568377
020721-one_year_trend$199394.6,0.349781
020721-three_year_trend$139000.0,0.332171
020722-five_year_trend$10726.284,-0.776487
020722-long_trend$10726.284,-0.776487
020723-five_year_trend$29706.36,0.23692
020723-long_trend$29706.36,0.23692
020731-one_year_trend$17724.24,-0.416256
020739-five_year_trend$1266180.0,0.471794
020739-long_trend$1266180.0,0.471794
020739-one_year_trend$3308140.0,0.04921
020739-three_year_trend$2054960.0,0.121502
020741-five_year_trend$1390824.0,0.260354
020741-long_trend$1390824.0,0.260354
020741-one_year_trend$2833660.0,0.058459
020741-three_year_trend$1847053.33333,0.082762
020742-five_year_trend$136182.0,0.441918
020742-long_trend$136182.0,0.441918
020742-one_year_trend$385498.0,-0.06703
020742-three_year_trend$214690.666667,0.112969
020743-five_year_trend$22549.44,0.235914
020743-long_trend$22549.44,0.235914
020810-five_year_trend$29154.12,-0.198923
020810-long_trend$29154.12,-0.198923
020810-one_year_trend$46680.6,-0.174847
020810-three_year_trend$35505.4666667,-0.305699
020890-five_year_trend$89393.16,0.36798
020890-long_trend$89393.16,0.36798
020900-five_year_trend$105655.8,-0.058526
020900-long_trend$105655.8,-0.058526
020900-one_year_trend$239808.0,-0.37599
020900-three_year_trend$175838.666667,-0.440686
021011-five_year_trend$18457.08,0.778816
021011-long_trend$18457.08,0.778816
021011-one_year_trend$49836.2,0.219506
021011-three_year_trend$20028.6666667,0.704978
021012-five_year_trend$34938.6,0.841951
021012-long_trend$34938.6,0.841951
021012-one_year_trend$147887.2,-0.03584
021012-three_year_trend$57501.8666667,0.477955
021019-five_year_trend$638046.0,-0.236626
021019-long_trend$638046.0,-0.236626
021019-one_year_trend$914676.0,-0.084829
021019-three_year_trend$641990.666667,-0.134753
021020-five_year_trend$38085.12,-0.1886
021020-long_trend$38085.12,-0.1886
021020-three_year_trend$55339.7333333,-0.49528
021090-five_year_trend$487864.8,0.524298
021090-long_trend$487864.8,0.524298
021090-one_year_trend$1200778.0,0.13601
021090-three_year_trend$751860.0,0.208737
030110-five_year_trend$34525.8,-0.243583
030110-long_trend$34525.8,-0.243583
030110-three_year_trend$40600.1333333,-0.330329
030192-five_year_trend$54651.72,-0.494342
030192-long_trend$54651.72,-0.494342
030192-one_year_trend$66507.8,-0.176801
030192-three_year_trend$55102.5333333,-0.385103
030212-five_year_trend$151159.2,0.827378
030212-long_trend$151159.2,0.827378
030212-one_year_trend$391560.0,0.282869
030212-three_year_trend$193977.333333,0.639438
030219-one_year_trend$9167.34,0.767422
030221-one_year_trend$19131.74,-0.417477
030222-five_year_trend$31036.8,0.620515
030222-long_trend$31036.8,0.620515
030222-one_year_trend$86484.6,0.12508
030222-three_year_trend$50671.3333333,0.257147
030223-five_year_trend$190176.0,0.044526
030223-long_trend$190176.0,0.044526
030223-one_year_trend$279394.0,0.167686
030223-three_year_trend$202520.0,0.088417
030229-five_year_trend$54369.96,0.981615
030229-long_trend$54369.96,0.981615
030229-one_year_trend$146604.2,0.386288
030229-three_year_trend$72175.4666667,0.750039
030232-one_year_trend$23142.6,0.24912
030239-five_year_trend$3145.824,1.59994
030239-long_trend$3145.824,1.59994
030239-one_year_trend$8305.22,0.787265
030239-three_year_trend$4263.16,1.32538
030250-five_year_trend$43386.84,0.418521
030250-long_trend$43386.84,0.418521
030266-five_year_trend$6079.74,-1.05615
030266-long_trend$6079.74,-1.05615
030269-five_year_trend$194095.2,0.412864
030269-long_trend$194095.2,0.412864
030269-one_year_trend$420212.0,0.140824
030269-three_year_trend$286494.666667,0.12961
030310-three_year_trend$17687.7333333,-0.438493
030322-five_year_trend$22862.28,0.539522
030322-long_trend$22862.28,0.539522
030322-three_year_trend$60964.6666667,-0.175454
030329-three_year_trend$9625.64,-1.55536
030331-one_year_trend$34310.0,-0.384974
030332-three_year_trend$21390.8,-0.377613
030333-five_year_trend$50572.68,-0.203221
030333-long_trend$50572.68,-0.203221
030333-one_year_trend$75511.6,-0.12311
030333-three_year_trend$65442.9333333,-0.376236
030339-three_year_trend$24115.0666667,-0.261637
030342-five_year_trend$21908.88,-0.343381
030342-long_trend$21908.88,-0.343381
030342-three_year_trend$36076.0,-0.748522
030343-five_year_trend$15451.8,-0.950778
030343-long_trend$15451.8,-0.950778
030343-three_year_trend$19213.3333333,-1.3858
030349-one_year_trend$32236.2,-0.353316
030350-five_year_trend$117060.96,0.780982
030350-long_trend$117060.96,0.780982
030350-one_year_trend$415340.0,0.101711
030350-three_year_trend$213901.333333,0.341909
030360-five_year_trend$120180.0,1.01804
030360-long_trend$120180.0,1.01804
030360-one_year_trend$373286.0,0.326038
030360-three_year_trend$224037.333333,0.52438
030371-five_year_trend$106226.28,-0.363129
030371-long_trend$106226.28,-0.363129
030371-one_year_trend$38452.8,1.07806
030371-three_year_trend$104347.6,-0.245798
030372-five_year_trend$16224.96,1.29306
030372-long_trend$16224.96,1.29306
030372-one_year_trend$40986.4,0.703251
030372-three_year_trend$32959.7333333,0.701838
030373-three_year_trend$28542.2666667,-0.51858
030374-five_year_trend$147578.4,0.988747
030374-long_trend$147578.4,0.988747
030374-one_year_trend$456020.0,0.448521
030374-three_year_trend$353620.0,0.329558
030376-one_year_trend$5494.6,0.939449
030378-one_year_trend$16913.46,-0.328754
030379-five_year_trend$331000.8,0.191447
030379-long_trend$331000.8,0.191447
030379-one_year_trend$650140.0,0.035121
030379-three_year_trend$429449.333333,0.043845
030410-five_year_trend$532802.4,0.105249
030410-long_trend$532802.4,0.105249
030410-one_year_trend$1044654.0,-0.055337
030410-three_year_trend$651248.0,0.01164
030420-five_year_trend$882789.6,0.282688
030420-long_trend$882789.6,0.282688
030420-one_year_trend$1738164.0,0.114855
